claim_id,claim_category,candidate_claim,evidence_status,evidence_tier,phase,source_path,source_field,building_scope,split,model,metric,value,unit,derivation,source_hash,conflict_status,presentation_safe,caveat
CLM-1363,Decision-oriented ensemble,8 DecisionSelectedPerBuilding Robin_office_Addie weight,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[27].weight,Robin_office_Addie,test,DecisionSelectedPerBuilding,8 DecisionSelectedPerBuilding Robin_office_Addie weight,1.0,dimensionless,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1364,Decision-oriented ensemble,8 DecisionSelectedPerBuilding Robin_office_Addie MAE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[27].MAE,Robin_office_Addie,test,DecisionSelectedPerBuilding,8 DecisionSelectedPerBuilding Robin_office_Addie MAE,2.8409720822557145,kW,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1365,Decision-oriented ensemble,8 DecisionSelectedPerBuilding Robin_office_Addie RMSE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[27].RMSE,Robin_office_Addie,test,DecisionSelectedPerBuilding,8 DecisionSelectedPerBuilding Robin_office_Addie RMSE,3.827321840021551,kW,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1366,Decision-oriented ensemble,8 DecisionSelectedPerBuilding Robin_office_Addie MAPE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[27].MAPE,Robin_office_Addie,test,DecisionSelectedPerBuilding,8 DecisionSelectedPerBuilding Robin_office_Addie MAPE,29.13459935740051,%,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1367,Decision-oriented ensemble,8 DecisionSelectedPerBuilding Robin_office_Addie bias,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[27].bias,Robin_office_Addie,test,DecisionSelectedPerBuilding,8 DecisionSelectedPerBuilding Robin_office_Addie bias,1.83708924028531,dimensionless,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1368,Decision-oriented ensemble,8 DecisionSelectedPerBuilding Robin_office_Addie actual_p75,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[27].actual_p75,Robin_office_Addie,test,DecisionSelectedPerBuilding,8 DecisionSelectedPerBuilding Robin_office_Addie actual_p75,17.625,dimensionless,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1369,Decision-oriented ensemble,8 DecisionSelectedPerBuilding Robin_office_Addie peak_quartile_MAE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[27].peak_quartile_MAE,Robin_office_Addie,test,DecisionSelectedPerBuilding,8 DecisionSelectedPerBuilding Robin_office_Addie peak_quartile_MAE,1.703165821100561,kW,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1370,Decision-oriented ensemble,8 DecisionSelectedPerBuilding Robin_office_Addie peak_quartile_bias,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[27].peak_quartile_bias,Robin_office_Addie,test,DecisionSelectedPerBuilding,8 DecisionSelectedPerBuilding Robin_office_Addie peak_quartile_bias,0.11464976041312937,kW,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1371,Decision-oriented ensemble,8 DecisionSelectedPerBuilding Robin_office_Addie daily_peak_hour_MAE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[27].daily_peak_hour_MAE,Robin_office_Addie,test,DecisionSelectedPerBuilding,8 DecisionSelectedPerBuilding Robin_office_Addie daily_peak_hour_MAE,5.5,kW,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1372,Decision-oriented ensemble,8 DecisionSelectedPerBuilding Robin_office_Addie daily_peak_hour_exact_rate,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[27].daily_peak_hour_exact_rate,Robin_office_Addie,test,DecisionSelectedPerBuilding,8 DecisionSelectedPerBuilding Robin_office_Addie daily_peak_hour_exact_rate,0.1,kW,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1373,Decision-oriented ensemble,8 DecisionSelectedPerBuilding Robin_office_Addie daily_top3_overlap,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[27].daily_top3_overlap,Robin_office_Addie,test,DecisionSelectedPerBuilding,8 DecisionSelectedPerBuilding Robin_office_Addie daily_top3_overlap,0.27777777777777773,dimensionless,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1374,Decision-oriented ensemble,8 DecisionSelectedPerBuilding Robin_office_Addie normalized_MAE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[27].normalized_MAE,Robin_office_Addie,test,DecisionSelectedPerBuilding,8 DecisionSelectedPerBuilding Robin_office_Addie normalized_MAE,0.13574372837822699,dimensionless,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1375,Decision-oriented ensemble,8 DecisionSelectedPerBuilding Robin_office_Addie normalized_RMSE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[27].normalized_RMSE,Robin_office_Addie,test,DecisionSelectedPerBuilding,8 DecisionSelectedPerBuilding Robin_office_Addie normalized_RMSE,0.18287224274848687,dimensionless,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1376,Decision-oriented ensemble,8 ForecastSelectedGlobal Robin_office_Addie weight,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[28].weight,Robin_office_Addie,test,ForecastSelectedGlobal,8 ForecastSelectedGlobal Robin_office_Addie weight,0.5,dimensionless,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1377,Decision-oriented ensemble,8 ForecastSelectedGlobal Robin_office_Addie MAE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[28].MAE,Robin_office_Addie,test,ForecastSelectedGlobal,8 ForecastSelectedGlobal Robin_office_Addie MAE,2.598986131065805,kW,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1378,Decision-oriented ensemble,8 ForecastSelectedGlobal Robin_office_Addie RMSE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[28].RMSE,Robin_office_Addie,test,ForecastSelectedGlobal,8 ForecastSelectedGlobal Robin_office_Addie RMSE,3.366822853376057,kW,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1379,Decision-oriented ensemble,8 ForecastSelectedGlobal Robin_office_Addie MAPE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[28].MAPE,Robin_office_Addie,test,ForecastSelectedGlobal,8 ForecastSelectedGlobal Robin_office_Addie MAPE,25.3876208295239,%,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1380,Decision-oriented ensemble,8 ForecastSelectedGlobal Robin_office_Addie bias,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[28].bias,Robin_office_Addie,test,ForecastSelectedGlobal,8 ForecastSelectedGlobal Robin_office_Addie bias,1.2097598979204327,dimensionless,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1381,Decision-oriented ensemble,8 ForecastSelectedGlobal Robin_office_Addie actual_p75,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[28].actual_p75,Robin_office_Addie,test,ForecastSelectedGlobal,8 ForecastSelectedGlobal Robin_office_Addie actual_p75,17.625,dimensionless,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1382,Decision-oriented ensemble,8 ForecastSelectedGlobal Robin_office_Addie peak_quartile_MAE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[28].peak_quartile_MAE,Robin_office_Addie,test,ForecastSelectedGlobal,8 ForecastSelectedGlobal Robin_office_Addie peak_quartile_MAE,1.9513239970228433,kW,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1383,Decision-oriented ensemble,8 ForecastSelectedGlobal Robin_office_Addie peak_quartile_bias,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[28].peak_quartile_bias,Robin_office_Addie,test,ForecastSelectedGlobal,8 ForecastSelectedGlobal Robin_office_Addie peak_quartile_bias,-0.5323973420156575,kW,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1384,Decision-oriented ensemble,8 ForecastSelectedGlobal Robin_office_Addie daily_peak_hour_MAE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[28].daily_peak_hour_MAE,Robin_office_Addie,test,ForecastSelectedGlobal,8 ForecastSelectedGlobal Robin_office_Addie daily_peak_hour_MAE,5.133333333333334,kW,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1385,Decision-oriented ensemble,8 ForecastSelectedGlobal Robin_office_Addie daily_peak_hour_exact_rate,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[28].daily_peak_hour_exact_rate,Robin_office_Addie,test,ForecastSelectedGlobal,8 ForecastSelectedGlobal Robin_office_Addie daily_peak_hour_exact_rate,0.1,kW,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1386,Decision-oriented ensemble,8 ForecastSelectedGlobal Robin_office_Addie daily_top3_overlap,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[28].daily_top3_overlap,Robin_office_Addie,test,ForecastSelectedGlobal,8 ForecastSelectedGlobal Robin_office_Addie daily_top3_overlap,0.30000000000000004,dimensionless,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1387,Decision-oriented ensemble,8 ForecastSelectedGlobal Robin_office_Addie normalized_MAE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[28].normalized_MAE,Robin_office_Addie,test,ForecastSelectedGlobal,8 ForecastSelectedGlobal Robin_office_Addie normalized_MAE,0.12418146226697789,dimensionless,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1388,Decision-oriented ensemble,8 ForecastSelectedGlobal Robin_office_Addie normalized_RMSE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[28].normalized_RMSE,Robin_office_Addie,test,ForecastSelectedGlobal,8 ForecastSelectedGlobal Robin_office_Addie normalized_RMSE,0.1608692636442282,dimensionless,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1389,Decision-oriented ensemble,8 DecisionSelectedGlobal Robin_office_Addie weight,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[29].weight,Robin_office_Addie,test,DecisionSelectedGlobal,8 DecisionSelectedGlobal Robin_office_Addie weight,0.8,dimensionless,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1390,Decision-oriented ensemble,8 DecisionSelectedGlobal Robin_office_Addie MAE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[29].MAE,Robin_office_Addie,test,DecisionSelectedGlobal,8 DecisionSelectedGlobal Robin_office_Addie MAE,2.704812386763389,kW,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1391,Decision-oriented ensemble,8 DecisionSelectedGlobal Robin_office_Addie RMSE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[29].RMSE,Robin_office_Addie,test,DecisionSelectedGlobal,8 DecisionSelectedGlobal Robin_office_Addie RMSE,3.5931262601705654,kW,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1392,Decision-oriented ensemble,8 DecisionSelectedGlobal Robin_office_Addie MAPE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[29].MAPE,Robin_office_Addie,test,DecisionSelectedGlobal,8 DecisionSelectedGlobal Robin_office_Addie MAPE,27.373452414265515,%,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1393,Decision-oriented ensemble,8 DecisionSelectedGlobal Robin_office_Addie bias,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[29].bias,Robin_office_Addie,test,DecisionSelectedGlobal,8 DecisionSelectedGlobal Robin_office_Addie bias,1.586157503339359,dimensionless,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1394,Decision-oriented ensemble,8 DecisionSelectedGlobal Robin_office_Addie actual_p75,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[29].actual_p75,Robin_office_Addie,test,DecisionSelectedGlobal,8 DecisionSelectedGlobal Robin_office_Addie actual_p75,17.625,dimensionless,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1395,Decision-oriented ensemble,8 DecisionSelectedGlobal Robin_office_Addie peak_quartile_MAE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[29].peak_quartile_MAE,Robin_office_Addie,test,DecisionSelectedGlobal,8 DecisionSelectedGlobal Robin_office_Addie peak_quartile_MAE,1.7615165545128624,kW,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1396,Decision-oriented ensemble,8 DecisionSelectedGlobal Robin_office_Addie peak_quartile_bias,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[29].peak_quartile_bias,Robin_office_Addie,test,DecisionSelectedGlobal,8 DecisionSelectedGlobal Robin_office_Addie peak_quartile_bias,-0.1441690805583854,kW,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1397,Decision-oriented ensemble,8 DecisionSelectedGlobal Robin_office_Addie daily_peak_hour_MAE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[29].daily_peak_hour_MAE,Robin_office_Addie,test,DecisionSelectedGlobal,8 DecisionSelectedGlobal Robin_office_Addie daily_peak_hour_MAE,5.266666666666667,kW,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1398,Decision-oriented ensemble,8 DecisionSelectedGlobal Robin_office_Addie daily_peak_hour_exact_rate,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[29].daily_peak_hour_exact_rate,Robin_office_Addie,test,DecisionSelectedGlobal,8 DecisionSelectedGlobal Robin_office_Addie daily_peak_hour_exact_rate,0.1,kW,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1399,Decision-oriented ensemble,8 DecisionSelectedGlobal Robin_office_Addie daily_top3_overlap,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[29].daily_top3_overlap,Robin_office_Addie,test,DecisionSelectedGlobal,8 DecisionSelectedGlobal Robin_office_Addie daily_top3_overlap,0.3,dimensionless,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1400,Decision-oriented ensemble,8 DecisionSelectedGlobal Robin_office_Addie normalized_MAE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[29].normalized_MAE,Robin_office_Addie,test,DecisionSelectedGlobal,8 DecisionSelectedGlobal Robin_office_Addie normalized_MAE,0.12923791832947173,dimensionless,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1401,Decision-oriented ensemble,8 DecisionSelectedGlobal Robin_office_Addie normalized_RMSE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[29].normalized_RMSE,Robin_office_Addie,test,DecisionSelectedGlobal,8 DecisionSelectedGlobal Robin_office_Addie normalized_RMSE,0.17168220628975758,dimensionless,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1402,Decision-oriented ensemble,8 DayWeek Lamb_office_Gerardo weight,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[30].weight,Lamb_office_Gerardo,test,DayWeek,8 DayWeek Lamb_office_Gerardo weight,0.0,dimensionless,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1403,Decision-oriented ensemble,8 DayWeek Lamb_office_Gerardo MAE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[30].MAE,Lamb_office_Gerardo,test,DayWeek,8 DayWeek Lamb_office_Gerardo MAE,4.456230416666666,kW,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1404,Decision-oriented ensemble,8 DayWeek Lamb_office_Gerardo RMSE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[30].RMSE,Lamb_office_Gerardo,test,DayWeek,8 DayWeek Lamb_office_Gerardo RMSE,7.746819130987193,kW,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1405,Decision-oriented ensemble,8 DayWeek Lamb_office_Gerardo MAPE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[30].MAPE,Lamb_office_Gerardo,test,DayWeek,8 DayWeek Lamb_office_Gerardo MAPE,37.845652070217625,%,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1406,Decision-oriented ensemble,8 DayWeek Lamb_office_Gerardo bias,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[30].bias,Lamb_office_Gerardo,test,DayWeek,8 DayWeek Lamb_office_Gerardo bias,0.9904106944444444,dimensionless,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1407,Decision-oriented ensemble,8 DayWeek Lamb_office_Gerardo actual_p75,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[30].actual_p75,Lamb_office_Gerardo,test,DayWeek,8 DayWeek Lamb_office_Gerardo actual_p75,21.475,dimensionless,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1408,Decision-oriented ensemble,8 DayWeek Lamb_office_Gerardo peak_quartile_MAE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[30].peak_quartile_MAE,Lamb_office_Gerardo,test,DayWeek,8 DayWeek Lamb_office_Gerardo peak_quartile_MAE,7.332195277777777,kW,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1409,Decision-oriented ensemble,8 DayWeek Lamb_office_Gerardo peak_quartile_bias,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[30].peak_quartile_bias,Lamb_office_Gerardo,test,DayWeek,8 DayWeek Lamb_office_Gerardo peak_quartile_bias,-3.657750833333333,kW,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1410,Decision-oriented ensemble,8 DayWeek Lamb_office_Gerardo daily_peak_hour_MAE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[30].daily_peak_hour_MAE,Lamb_office_Gerardo,test,DayWeek,8 DayWeek Lamb_office_Gerardo daily_peak_hour_MAE,2.8,kW,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1411,Decision-oriented ensemble,8 DayWeek Lamb_office_Gerardo daily_peak_hour_exact_rate,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[30].daily_peak_hour_exact_rate,Lamb_office_Gerardo,test,DayWeek,8 DayWeek Lamb_office_Gerardo daily_peak_hour_exact_rate,0.3,kW,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1412,Decision-oriented ensemble,8 DayWeek Lamb_office_Gerardo daily_top3_overlap,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[30].daily_top3_overlap,Lamb_office_Gerardo,test,DayWeek,8 DayWeek Lamb_office_Gerardo daily_top3_overlap,0.48888888888888893,dimensionless,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1413,Decision-oriented ensemble,8 DayWeek Lamb_office_Gerardo normalized_MAE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[30].normalized_MAE,Lamb_office_Gerardo,test,DayWeek,8 DayWeek Lamb_office_Gerardo normalized_MAE,0.5215156946350448,dimensionless,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1414,Decision-oriented ensemble,8 DayWeek Lamb_office_Gerardo normalized_RMSE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[30].normalized_RMSE,Lamb_office_Gerardo,test,DayWeek,8 DayWeek Lamb_office_Gerardo normalized_RMSE,0.9066155433073168,dimensionless,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1415,Decision-oriented ensemble,8 LightGBM Lamb_office_Gerardo weight,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[31].weight,Lamb_office_Gerardo,test,LightGBM,8 LightGBM Lamb_office_Gerardo weight,1.0,dimensionless,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1416,Decision-oriented ensemble,8 LightGBM Lamb_office_Gerardo MAE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[31].MAE,Lamb_office_Gerardo,test,LightGBM,8 LightGBM Lamb_office_Gerardo MAE,2.874078621623744,kW,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1417,Decision-oriented ensemble,8 LightGBM Lamb_office_Gerardo RMSE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[31].RMSE,Lamb_office_Gerardo,test,LightGBM,8 LightGBM Lamb_office_Gerardo RMSE,4.241482708365726,kW,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1418,Decision-oriented ensemble,8 LightGBM Lamb_office_Gerardo MAPE,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[31].MAPE,Lamb_office_Gerardo,test,LightGBM,8 LightGBM Lamb_office_Gerardo MAPE,26.988520741470463,%,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
CLM-1419,Decision-oriented ensemble,8 LightGBM Lamb_office_Gerardo bias,EXACT_RECOVERED,A,8,outputs/phase8/test_forecast_metrics.csv,row[31].bias,Lamb_office_Gerardo,test,LightGBM,8 LightGBM Lamb_office_Gerardo bias,1.2166686397225823,dimensionless,,66d7bef9f8c671486f5f93f84141101ab04a85168726ebe813b689411bed9c51,NONE,YES,
